,대여소_ID,주소1,주소2,위도,경도,동코드
2621,ST-1439,서울특별시 중구 장충단로 192,KEB하나은행 장충동지점,37.562172,127.006264,11140590
2622,ST-1438,서울특별시 중구 다산로 59-1,송도병원,37.549889,127.007347,11140625
2623,ST-1437,서울특별시 중구 을지로 지하 129,명보사거리,37.5644,126.991432,11140605
2624,ST-1436,서울특별시 중구 만리재로 175,서울역 센트럴 자이아파트,37.554108,126.965408,11140680
2625,ST-1435,서울특별시 중구 을지로 지하 129,을지로3가역 3번출구,37.566559,126.992439,11140605
2626,ST-1434,서울특별시 도봉구 마들로 749 서울북부지방법원,,37.677719,127.046814,11320522
2627,ST-1433,서울특별시 강남구 삼성로 628,강남구 도시관리공단,37.516785,127.051613,11680580
2628,ST-1432,서울특별시 종로구 종로 지하 200,종묘공영주차장 건너편,37.57048,126.996635,11110615
2629,ST-1431,서울특별시 종로구 종로 지하 200,우정약국,37.5708896228454,127.000058862295,11110615
2630,ST-1430,서울특별시 관악구 남부순환로 1827,서울대입구역 8번출구,37.48140369291113,126.95334626749334,11620575
2631,ST-143,서울특별시 종로구 삼일대로 428,낙원상가 옆,37.573357,126.987465,11110615
2632,ST-1429,서울특별시 광진구 능동로 120,건국대학교 과학관(이과대) 앞,37.541718,127.08017,11215710
2633,ST-1428,서울특별시 광진구 군자로 114,세종대학교,37.550236,127.073822,11215730
2634,ST-1427,서울특별시 광진구 용마산로32길 32,중곡SK아파트앞,37.568649,127.08625,11215770
2635,ST-1426,서울특별시 노원구 덕릉로 662 중계3단지주공영구임대아파트,,37.657455,127.075546,11350624
2636,ST-1425,서울특별시 노원구 중계로8길 20,현대6차 아파트,37.645802,127.08226,11350619
2637,ST-1424,서울특별시 성북구 성북동 142-1,,37.592968,127.002235,11290525
2638,ST-1423,서울특별시 강북구 삼양로 299,수유1동 주민센터,37.630188,127.017738,11305615
2639,ST-1422,서울특별시 송파구 토성로 2,풍납동 자전거보관소,37.531471,127.111092,11710520
2640,ST-1421,서울특별시 강동구 암사동 531,,37.554836,127.137321,11740590
2641,ST-1420,서울특별시 강동구 양재대로 1349,,37.526783,127.135574,11740660
2642,ST-142,서울특별시 종로구 율곡로 지하62,안국역 5번출구 앞,37.576241,126.98616,11110615
2643,ST-1419,서울특별시 송파구 송이로 238,문정중교 사거리,37.487999,127.131088,11710646
2644,ST-1418,서울특별시 송파구 위례순환로 419,위례아이파크 101동 맞은편,37.477531,127.141518,11710647
2645,ST-1417,서울특별시 송파구 위례광장로 120,위례중앙푸르지오 1단지 앞,37.474377,127.140671,11710647
2646,ST-1416,서울특별시 송파구 위례광장로 136,위례별 유치원 뒤,37.47747,127.144592,11710647
2647,ST-1415,서울특별시 송파구 위례광장로 210,위례동 주민센터,37.48114824199068,127.14425701088433,11710647
2648,ST-1414,서울특별시 송파구 오금로 363 오금근린공원,,37.505413,127.131691,11710570
2649,ST-1413,서울특별시 송파구 오금로51길 56,송파소방서 맞은편(성내4교),37.499874,127.141479,11710570
2650,ST-1412,서울특별시 송파구 동남로24길 6,우창아파트 상가,37.49925641727937,127.1369049040173,11710570
2651,ST-1411,서울특별시 송파구 성내천로47길 23,송파파크데일 2단지입구 앞 주차장,37.495659,127.157173,11710540
2652,ST-1410,서울특별시 송파구 성내천로39길 4,마천금호어울림 1차아파트 건너편,37.497517,127.154678,11710540
2653,ST-141,서울특별시 종로구 북촌로 35,가회동 주민센터 옆,37.5800968068488,126.9847844874787,11110600
2654,ST-1409,서울특별시 송파구 오금로 20-2 구두수선대,,37.515797,127.106819,11710690
2655,ST-1408,서울특별시 송파구 마천로 164,오금동 송파 참병원,37.503757,127.137093,11710570
2656,ST-1407,서울특별시 강남구 자곡로 101,래미안강남힐즈 사거리,37.472454,127.096077,11680700
2657,ST-1406,서울특별시 서초구 효령로72길 60,한전아트센터 앞,37.486469,127.028061,11650520
2658,ST-1405,서울특별시 서초구 서운로 221,래미안서초스위트앞,37.502411,127.021606,11650531
2659,ST-1404,서울특별시 서초구 서초중앙로 38,남부터미널역 1번출구,37.485672,127.015923,11650510
2660,ST-1403,서울특별시 금천구 벚꽃로 309,가산디지털단지 7번출구,37.481232,126.881485,11545510
2661,ST-1402,서울특별시 강서구 마곡중앙1로 72 마곡엠밸리10단지,,37.560291,126.818756,11500620
2662,ST-1401,서울특별시 양천구 남부순환로 578,강월초교입구 교차로,37.51719026719557,126.83901059992121,11470611
2663,ST-1400,서울특별시 양천구 목동중앙남로 100,성원2차 아파트,37.542183,126.863304,11470530
2664,ST-140,서울특별시 중구 충무로1가 53-6,,37.561432,126.980698,11140540
2665,ST-14,서울특별시 서대문구 동교로 290,일진아이윌아파트 옆,37.564541,126.927071,11410615
2666,ST-1399,서울특별시 양천구 목동동로 401,부영그린타운 2차,37.5362600307998,126.880854489846,11470550
2667,ST-1398,서울특별시 양천구 신정로7길 92,연의근린공원 건너편,37.512157,126.835625,11470640
2668,ST-1397,서울특별시 마포구 월드컵북로 260,성산시영아파트,37.569584,126.903816,11440730
2669,ST-1396,서울특별시 노원구 화랑로 653,삼육대 후문 삼거리,37.642654,127.108383,11350600
2670,ST-1395,서울특별시 노원구 화랑로 815,삼육대 도서관,37.64283,127.106667,11350600
2671,ST-1394,서울특별시 노원구 동일로214길 32,성서대학교 밀알관,37.648438,127.064446,11350695
2672,ST-1392,서울특별시 강북구 삼양로 197,삼양사거리역,37.621552,127.02037,11305534
2673,ST-1391,서울특별시 강북구 삼양로 263,삼양역,37.62653,127.018059,11305534
2674,ST-1390,서울특별시 강북구 삼양로 426,가오리역,37.64167,127.016884,11305625
2675,ST-139,서울특별시 중구 소공로 70,서울중앙우체국 앞,37.561794,126.981583,11140550
2676,ST-1389,서울특별시 강북구 삼양로 519,4.19민주묘지역,37.649673,127.013451,11305645
2677,ST-1388,서울특별시 강북구 삼양로 595,솔밭공원역,37.656158,127.013138,11305645
2678,ST-1387,서울특별시 강북구 삼양로 670,북한산 우이역,37.663666,127.012428,11305645
2679,ST-1386,서울특별시 성북구 정릉로 272,정릉역,37.603096,127.013504,11290620
2680,ST-1385,서울특별시 성북구 월계로 172,장위뉴타운 꿈에 숲 코오롱 하늘채 앞,37.619801,127.045097,11290780
2681,ST-1384,서울특별시 성북구 보국문로 7-10,정릉도서관 앞,37.60479,127.010582,11290630
2682,ST-1383,서울특별시 성북구 보국문로 91,북한산보국문역,37.612072,127.008133,11290650
2683,ST-1382,서울특별시 성북구 성북로 37,성북동주민센터 앞,37.59104480748017,127.00327226724546,11290525
2684,ST-1381,서울특별시 중랑구 겸재로 229,동원사거리,37.58976,127.093239,11260565
2685,ST-1380,서울특별시 중랑구 용마산로 494,상아빌딩(우림시장 교차로),37.595112,127.100327,11260660
2686,ST-138,서울특별시 중구 명동길 74,명동성당 앞,37.564476,126.986969,11140550
2687,ST-1379,서울특별시 광진구 아차산로69길 29,현대홈타운 뒷길,37.543427,127.096619,11215810
2688,ST-1378,서울특별시 광진구 자양로 167,광진경찰서,37.542519,127.084084,11215850
2689,ST-1377,서울특별시 성동구 사근동 241-2,,37.561028,127.049522,11200550
2690,ST-1376,서울특별시 용산구 한강대로 지하 306,숙대입구역 4번출구,37.54446,126.972389,11170530
2691,ST-1375,서울특별시 중랑구 망우로 297,상봉역 2번 출구,37.596329,127.085899,11260590
2692,ST-1374,서울특별시 종로구 송월길 99,경희궁 자이 3단지,37.568855,126.964561,11110580
2693,ST-1373,서울특별시 종로구 경교장길 35,경희궁자이 3단지,37.56749,126.965919,11110580
2694,ST-1372,서울특별시 종로구 율곡로 지하 308,동대문역 8번출구,37.570141,127.009377,11110630
2695,ST-1371,서울특별시 강동구 강일동 695-1,,37.561203,127.180267,11740515
2696,ST-1370,서울특별시 강동구 둔촌동 77-2,,37.530994,127.142372,11740700
2697,ST-137,서울특별시 중구 을지로 66,한국외환은행 본점 앞,37.565464,126.984138,11140550
2698,ST-1369,서울특별시 강동구 천호대로175길 39,,37.536472,127.137154,11740685
2699,ST-1368,서울특별시 강동구 고덕로 276,고덕역(E-마트),37.5546046874526,127.155987297642,11740540
2700,ST-1367,서울특별시 송파구 마천로25길 18,거여초등학교 옆,37.504589,127.139366,11710570
2701,ST-1366,서울특별시 강남구 봉은사로 지하 201,sk 동우주유소 앞,37.509586,127.040909,11680531
2702,ST-1365,서울특별시 강남구 학동로 지하 180,학동역,37.51395,127.030151,11680521
2703,ST-1364,서울특별시 강남구 밤고개로 206,자곡사거리,37.476028,127.105942,11680700
2704,ST-1363,서울특별시 서초구 매헌로16길 40,양재리본타워2단지 앞,37.4655026970012,127.036298646009,11650652
2705,ST-1362,서울특별시 서초구 동산로8길 75,인랜드아파트 앞 지하차도 입구 사이,0.0,0.0,NaN
2706,ST-1361,서울특별시 서초구 언남길 87,두상빌딩 앞,37.475906,127.046242,11650652
2707,ST-1360,서울특별시 서초구 남부순환로 2620,SPC 앞,37.484798,127.036995,11680655
2708,ST-136,서울특별시 중구 을지로 55,명동금융센터 앞,37.566223,126.983589,11140550
2709,ST-1359,서울특별시 서초구 효령로 391,무지개아파트 앞,37.488243,127.027016,11650520
2710,ST-1358,서울특별시 서초구 효령로77길 37,서초어린이도서관 맞은편,37.4923153422999,127.028192615151,11650520
2711,ST-1357,서울특별시 관악구 신사로 132,보라매공원 보도육교,37.488991,126.916382,11620685
2712,ST-1356,서울특별시 동작구 여의대방로54길 18,서울여성가족재단,37.51199,126.927086,11590660
2713,ST-1355,서울특별시 동작구 흑석한강로 27,흑석한강푸르지오 106동앞,37.505356,126.966179,11590605
2714,ST-1354,서울특별시 영등포구 여의대방로 300,대방역 4번출구,37.512901,126.926613,11560690
2715,ST-1353,서울특별시 영등포구 도신로29길 28,영등포 푸르지오 아파트,37.513229,126.904465,11560515
2716,ST-1352,서울특별시 강서구 내발산동 751-3,,37.553509,126.825867,11500611
2717,ST-1351,서울특별시 강서구 강서로62길 48,강서구립등빛도서관,37.562569,126.842461,11500535
2718,ST-1350,서울특별시 양천구 안양천로 1071,이대 목동병원 앞,37.537228,126.886612,11470550
2719,ST-135,서울특별시 중구 남대문로 109,광주은행 서울영업부점 앞,37.566939235155786,126.98231847410602,11140550
2720,ST-1349,서울특별시 노원구 화랑로 570,육군사관학교 앞,37.623165,127.0905,11350600
2721,ST-1348,서울특별시 노원구 월계로 280,월계문화체육센터,37.626942,127.05513,11350560
2722,ST-1347,서울특별시 성북구 보문로30길 29,보문2교,37.588699,127.018913,11290600
2723,ST-1346,서울특별시 중랑구 동일로 862,한국전력공사(동대문 중랑지사),37.607349,127.07859,11260620
2724,ST-1345,서울특별시 중랑구 송림길 172,중랑캠핑숲,37.604603,127.109253,11260655
2725,ST-1344,서울특별시 용산구 서빙고로 417,한남나들목 입구,37.52906,127.006729,11170685
2726,ST-1343,서울특별시 용산구 원효로 74,현대자동차서비스 앞,37.531422,126.9515,11170570
2727,ST-1342,서울특별시 용산구 한강대로77길 18,남영역 건너편,37.541981,126.971542,11170530
2728,ST-1341,서울특별시 용산구 백범로 지하 287,효창공원앞역 3번출구 뒤,37.539009,126.96138,11170590
2729,ST-1340,서울특별시 용산구 이촌로2가길 1,성촌공원,37.5300652182251,126.953442687026,11170640
2730,ST-134,서울특별시 중구 남대문로 125 DGB금융센터,,37.568634,126.982315,11140550
2731,ST-1339,서울특별시 용산구 이촌로71길 24,이촌1동 주민센터 뒤,37.521282,126.973465,11170630
2732,ST-1338,서울특별시 강서구 마곡중앙5로 58,마곡중학교 후문,37.568447,126.821648,11500630
2733,ST-1337,서울특별시 관악구 남부순환로 1817,서울대입구역 5번출구,37.481548,126.952003,11620615
2734,ST-1336,서울특별시 성동구 용답길 86,용답역 1번 출구,37.562607,127.051308,11200790
2735,ST-1335,서울특별시 중랑구 겸재로 68,겸재교진입부,37.585655,127.07505,11260520
2736,ST-1334,서울특별시 중랑구 망우로 176,중랑세무서,37.592758,127.07267,11260590
2737,ST-1333,서울특별시 중랑구 묵동 6-3,,37.619637,127.085045,11260620
2738,ST-1332,서울특별시 중랑구 망우로 297,상봉역 1번출구,37.596558,127.085838,11260580
2739,ST-1331,서울특별시 은평구 응암로 247 외환은행,,37.594414,126.918015,11380600
2740,ST-1330,서울특별시 은평구 진관1로 77-23,서울신도초등학교,37.6329790953507,126.92925214365,11380690
2741,ST-133,서울특별시 종로구 청계천로 41,영풍빌딩 앞,37.5697818799159,126.982341573101,11110615
2742,ST-1329,서울특별시 은평구 진관3로 77,은평뉴타운구파발9단지,37.642609,126.921478,11380690
2743,ST-1328,서울특별시 용산구 이태원로 134,이태원관광특구입구,37.534279,126.988564,11170650
2744,ST-1327,서울특별시 용산구 원효로 35,청암자이아파트앞,37.534424,126.94857,11170570
2745,ST-1326,서울특별시 용산구 한강대로 23,베르가모앞,37.52293,126.961693,11170625
2746,ST-1325,서울특별시 용산구 한강대로 289,숙대입구역 8번,37.544079,126.972,11170530
2747,ST-1324,서울특별시 용산구 두텁바위로 54-99,국군복지단,37.541885,126.97966,11170520
2748,ST-1323,서울특별시 영등포구 도영로 18,쌍용플레티넘오피스텔,37.507931,126.895233,11560585
2749,ST-1322,서울특별시 영등포구 영중로 22,영등포뉴타운지하상가 2번게이트,37.520119,126.905167,11560535
2750,ST-1321,서울특별시 영등포구 경인로112길 1,SK영등포주유소,37.518284,126.912636,11560535
2751,ST-1320,서울특별시 영등포구 선유서로 76 신동아아파트,,37.522221,126.885582,11560610
2752,ST-132,서울특별시 종로구 종로 47,종각역 1번출구 앞,37.570396,126.981789,11110615
2753,ST-1319,서울특별시 영등포구 경인로 843 영등포역지하도상가,,37.51627,126.90686,11560515
2754,ST-1318,서울특별시 영등포구 선유로 207,양평동6차현대아파트,37.53187088457966,126.89367770723769,11560620
2755,ST-1317,서울특별시 성북구 종암로 지하 1,고려대학교 2번출구,37.590714,127.036194,11290600
2756,ST-1316,서울특별시 서초구 동광로39길 93,서래마을파리15구공원 앞,37.499413,126.999413,11650581
2757,ST-1315,서울특별시 서초구 과천대로 810,남태령역 2번출구,37.464298,126.988525,11650610
2758,ST-1314,서울특별시 서초구 안골2길 3,안골마을입구,37.455608,127.064453,11650660
2759,ST-1313,서울특별시 서초구 능안말길 1-2,능안마을입구,37.45562,127.067101,11650660
2760,ST-1312,서울특별시 서초구 탑성말길 2,탑성마을입구,37.45855,127.055885,11650660
2761,ST-1311,서울특별시 서초구 양재대로2길 33,LH서초3단지 301동 맞은편,37.457424,127.022652,11650651
2762,ST-1310,서울특별시 서초구 과천대로 870-13,CJ오쇼핑 앞,37.468102,126.986801,11650610
2763,ST-131,서울특별시 종로구 율곡로 33,신한은행 안국역지점 옆,37.57597,126.983063,11110540
2764,ST-1309,서울특별시 서초구 서초대로 62,그룹한빌딩 옆,37.486526,126.989166,11650621
2765,ST-1308,서울특별시 서초구 남부순환로 2311-12,방배래미안아트힐 101동앞,37.477203,127.005836,11650620
2766,ST-1307,서울특별시 서초구 효령로 10,연세사랑병원신관 앞,37.475979,126.986282,11650620
2767,ST-1306,서울특별시 서초구 반포대로 43,서울서초고용센터 앞,37.484161,127.010971,11650530
2768,ST-1305,서울특별시 서초구 서초중앙로 130,교대역 5번출구 뒤,37.493618,127.014183,11650510
2769,ST-1304,서울특별시 서초구 반포대로 235,서래공원앞,37.500658380181,127.003211773447,11650581
2770,ST-1303,서울특별시 동대문구 왕산로 239,우리은행청량리지점앞,37.582748,127.048279,11230705
2771,ST-1302,서울특별시 동대문구 망우로 131,중랑교사거리,37.591534,127.067741,11230730
2772,ST-1301,서울특별시 동대문구 망우로 74,삼육서울병원앞,37.5895675092314,127.061331716255,11230730
2773,ST-1300,서울특별시 동대문구 한천로 42,장안동위더스빌옆,37.5667,127.062424,11230650
2774,ST-130,서울특별시 종로구 삼청로 30,국립현대미술관 서울관,37.579708,126.980858,11110540
2775,ST-13,서울특별시 서대문구 홍제천로 11,446-92,37.568199,126.917847,11410615
2776,ST-1299,서울특별시 동대문구 신이문로 44,신이문역 1번출구,37.602798,127.067268,11230750
2777,ST-1298,서울특별시 동대문구 장한로 3-1 구두수선대,,37.561966,127.064507,11230650
2778,ST-1297,서울특별시 도봉구 도봉로173길 96,서울도봉초등학교인근,37.678677,127.040764,11320521
2779,ST-1296,서울특별시 도봉구 해등로 189,삼익세라믹아파트,37.658588,127.03521,11320670
2780,ST-1295,서울특별시 도봉구 해등로 46,창1동주민센터,37.647503,127.043312,11320511
2781,ST-1294,서울특별시 도봉구 삼양로 574-48,쌍문1동우이동교회,37.6542915145368,127.014151802113,11320660
2782,ST-1293,서울특별시 도봉구 시루봉로 128,방학동학마을도서관,37.662079,127.027718,11320710
2783,ST-1292,서울특별시 도봉구 노해로69길 132,창동청소년수련관,37.657799,127.050049,11320514
2784,ST-1291,서울특별시 노원구 노해로 450,서울북부고용센터앞,37.653549,127.058083,11350695
2785,ST-1290,서울특별시 노원구 동일로 1404,노원역 5번출구,37.653976,127.060974,11350695
2786,ST-129,서울특별시 중구 통일로 13,서울역 광장 파출소 옆,37.556961,126.971771,11140540
2787,ST-1289,서울특별시 노원구 누원로 18,상계동수락리버시티,37.688599,127.053406,41150561
2788,ST-1288,서울특별시 노원구 초안산로 12,인덕대학교,37.629349,127.054825,11350570
2789,ST-1287,서울특별시 노원구 노원로 283,노원경찰서교차로,37.64341,127.071838,11350611
2790,ST-1286,서울특별시 노원구 동일로 지하 1308-1,중계역 3번출구,37.643528,127.065224,11350625
2791,ST-1285,서울특별시 노원구 동일로 지하 1308-1,중계역 6번출구,37.645508,127.063255,11350625
2792,ST-1284,서울특별시 노원구 덕릉로76길 23,중계중학교,37.654499,127.074387,11350621
2793,ST-1283,서울특별시 노원구 노원로26길 111,노원소방서인근,37.655781,127.071777,11350640
2794,ST-1282,서울특별시 노원구 한글비석로 227,양지근린공원앞,37.647335,127.076424,11350621
2795,ST-1281,서울특별시 노원구 노원로22길 1,노해근린공원내,37.649361,127.070442,11350621
2796,ST-1280,서울특별시 노원구 화랑로 429,동해문화예술관앞,37.619381,127.057854,11350560
2797,ST-128,서울특별시 중구 세종대로 지하101,1번출구 뒤,37.564674,126.976738,11140520
2798,ST-1279,서울특별시 노원구 노해로 459 메가빌딩,,37.654217,127.059212,11350695
2799,ST-1278,서울특별시 노원구 동일로 1342,당현천근린공원,37.649639,127.065605,11350695
2800,ST-1277,서울특별시 금천구 디지털로9길 56,코오롱테크노밸리,37.48016,126.886368,11545510
2801,ST-1276,서울특별시 금천구 디지털로9길 68,대륭포스트타워5차,37.481354,126.88694,11545510
2802,ST-1275,서울특별시 구로구 공원로 15,구로도서관,37.498516,126.891991,11530560
2803,ST-1274,서울특별시 구로구 가마산로 245,구로구청,37.495266,126.888474,11530530
2804,ST-1273,서울특별시 구로구 새말로 31,구로동롯데아파트,37.502548,126.883881,11530560
2805,ST-1272,서울특별시 구로구 구로중앙로 174,구로역 1번출구,37.50334155631282,126.88230806229326,11530560
2806,ST-1271,서울특별시 광진구 광나루로 571,구의아리수정수센터앞,37.543705,127.093246,11215810
2807,ST-1270,서울특별시 관악구 신림로 369,신림동걷고싶은문화의거리입구,37.487301,126.928703,11620695
2808,ST-127,서울 도봉구 도봉로 955,,37.689762,127.044891,11320521
2809,ST-1269,서울특별시 관악구 신림로 386,삼성디지털프라자관악점,37.488564,126.928482,11620695
2810,ST-1268,서울특별시 관악구 보라매로 3,당곡사거리,37.48975,126.927467,11620525
2811,ST-1267,서울특별시 관악구 신림로 41,나들목공원,37.469406,126.944511,11620735
2812,ST-1266,서울특별시 광진구 능동로 373,용마사거리,37.562527,127.082275,11215740
2813,ST-1265,서울특별시 관악구 남부순환로 1451,조원동서울본병원,37.481529,126.912033,11620725
2814,ST-1264,서울특별시 관악구 남부순환로 1728,봉천역 2번출구,37.482189,126.942131,11620595
2815,ST-1263,서울특별시 광진구 천호대로 지하 550,군자역 7번출구 뒤,37.556862,127.07914,11215730
2816,ST-1262,서울특별시 관악구 남부순환로 1944,낙성대역 1번출구,37.476295,126.964958,11620625
2817,ST-1261,서울특별시 관악구 남부순환로 1917,낙성대역 5번출구,37.47784251486027,126.96235680066297,11620575
2818,ST-1260,서울특별시 관악구 남부순환로 1943,JK장평타워,37.476482,126.965363,11620575
2819,ST-126,서울특별시 중구 세종대로 136,청계광장 옆,37.568878,126.97747,11140550
2820,ST-1259,서울특별시 관악구 남부순환로 1641,관악우체국,37.484768,126.932877,11620695
2821,ST-1258,서울특별시 관악구 남부순환로 1719,봉천역 4번출구,37.48285082328949,126.9414510605341,11620605
2822,ST-1257,서울특별시 관악구 과천대로 909,홈플러스남현점,37.4714788786832,126.982513946122,11620630
2823,ST-1256,서울특별시 동작구 대림로 2,신대방역 2번출구,37.48765046104574,126.91350747615147,11620685
2824,ST-1255,서울특별시 강서구 허준로 65,기쁜우리복지관,37.5693475325412,126.848745177352,11500604
2825,ST-1254,서울특별시 강서구 방화대로34길 65,방화동 강서기동대앞,37.570499,126.820084,11500630
2826,ST-1253,서울특별시 강서구 마곡서1로 68,공항초등학교건너편,37.562679,126.820473,11500630
2827,ST-1252,서울특별시 강서구 남부순환로 171,강서면허시험장앞,37.549694,126.819664,11500611
2828,ST-1251,서울특별시 강서구 양천로 지하 341,양천향교역 7번출구 앞,37.56768,126.840897,11500603
2829,ST-1250,서울특별시 강서구 양천로53길 30,서서울모터리움앞,37.565853,126.846596,11500603
2830,ST-125,서울특별시 종로구 새문안로 102-2 가로판매대,,37.569962,126.976158,11110530
2831,ST-1249,서울특별시 강서구 양천로 지하 485,가양역 8번출구,37.561035,126.854813,11500535
2832,ST-1248,서울특별시 강남구 헌릉로569길 39-6,보금자리정원,37.466328,127.094887,11680700
2833,ST-1247,서울특별시 강남구 역삼로 315-1,역삼동 sk뷰 501동 앞,37.501343,127.050468,11680650
2834,ST-1246,서울특별시 강남구 논현로 566,언주역 6번출구앞,37.506367,127.034523,11680640
2835,ST-1245,서울특별시 강남구 봉은사로 456,삼성동베이직하우스앞,37.511696,127.049347,11680590
2836,ST-1244,서울특별시 강남구 선릉로 602,선정릉역 2번출구 뒤,37.51054325607445,127.04402858708399,11680590
2837,ST-1243,서울특별시 구로구 천왕로 10,천왕이펜하우스5단지 앞,37.479431,126.842697,11530780
2838,ST-1242,서울특별시 구로구 구일로4길 57,구로1동주민센터 앞,37.49301387656181,126.87580526403268,11530520
2839,ST-1241,서울특별시 구로구 구일로 64,구로1동우체국 앞,37.492031,126.873772,11530520
2840,ST-1240,서울특별시 구로구 구일로 133,구일역 1번 출입구 앞,37.496254517687,126.86969110539,11530530
2841,ST-124,서울특별시 종로구 새문안로 82,광화문S타워 앞,37.569969,126.973938,11110530
2842,ST-1239,서울특별시 구로구 오리로 지하 1154,천왕역 1번 출입구 앞,37.48621,126.838821,11530780
2843,ST-1238,서울특별시 구로구 도림로 지하 7,남구로역 5번 출입구 앞,37.48568,126.886703,11530550
2844,ST-1237,서울특별시 구로구 도림천로 351,대림역 1번 출입구 밑,37.492565,126.894753,11530550
2845,ST-1236,서울특별시 구로구 신도림로 16,신도림2차e편한세상아파트 203동 앞,37.50518,126.882538,11530510
2846,ST-1235,서울특별시 구로구 오리로 1181,오리로와 서해안도로 교차로 앞,37.488598,126.836494,11530780
2847,ST-1234,서울특별시 구로구 중앙로3길 18-8,고척1동 주민센터 인근,37.50035164395205,126.86275382617998,11530720
2848,ST-1233,서울특별시 구로구 경인로2길 10,오청초교 앞 보도육교,37.490723,126.826393,11530790
2849,ST-1232,서울특별시 구로구 부일로 872,온수역 남측,37.4923999909922,126.823828819915,11530790
2850,ST-1231,서울특별시 구로구 오리로 1352,궁동생태공원,37.501904,126.828964,11530790
2851,ST-1230,서울특별시 구로구 고척로22길 64,동인오피스텔 건너편 소공원,37.498482,126.847504,11530740
2852,ST-123,서울특별시 종로구 새문안로 55,서울역사박물관 앞,37.57,126.9711,11110530
2853,ST-1229,서울특별시 구로구 고척로21길 85,참새공원(백곡경노당),37.505138,126.844337,11530740
2854,ST-1228,서울특별시 구로구 경인로 382,한마을아파트 정문상가,37.496498,126.863098,11530740
2855,ST-1227,서울특별시 구로구 개봉동 139-4,,37.497242,126.859123,11530720
2856,ST-1226,서울특별시 구로구 경인로 403,원메디타운 앞,37.49789,126.864502,11530720
2857,ST-1225,서울특별시 금천구 가산로 157,디지털단지오거리,37.479317,126.890121,11545510
2858,ST-1224,서울특별시 구로구 디지털로26길 5,가리봉동주민센터,37.481602,126.892799,11530540
2859,ST-1223,서울특별시 구로구 새말로 121-15,신도림테크노근린공원,37.508194,126.891304,11530560
2860,ST-1222,서울특별시 구로구 공원로 68,화광신문사 앞,37.50285,126.889481,11530560
2861,ST-1221,서울특별시 구로구 가마산로25길 9-24,구로구의회 앞,37.496456,126.889587,11530560
2862,ST-1220,서울특별시 구로구 가마산로 272,강서수도사업소민원센터,37.495781,126.890121,11530550
2863,ST-122,서울특별시 종로구 세종대로 지하172,광화문역 7번출구 앞,37.570808,126.976433,11110530
2864,ST-1219,서울특별시 구로구 구일로 90-51,구일고등학교 정문,37.493401,126.874329,11530520
2865,ST-1218,서울특별시 구로구 신도림로 67,도야미리숯불갈비 앞,37.51001,126.88205,11530510
2866,ST-1217,서울특별시 성북구 동소문로34길 73,금호어울림센터힐 내,37.60083,127.023552,11290580
2867,ST-1216,서울특별시 성북구 낙산길 255,e 편한세상 보문아파트 내,37.583881,127.017097,11290610
2868,ST-1215,서울특별시 성북구 안암로 17,SK제삼주유소 앞,37.579449,127.024193,11290600
2869,ST-1214,서울특별시 성북구 동소문로 225,양광빌딩 앞,37.6021664447284,127.02198294337,11290660
2870,ST-1213,서울특별시 성북구 한천로101길 18,월계2교 버스정유장 앞,37.623829,127.050201,11290780
2871,ST-1212,서울특별시 성북구 길음로 20,성북제일새마을금고 본점 앞,37.604752,127.022758,11290660
2872,ST-1211,서울특별시 성북구 길음로 33,길음래미안아파트817동 상가 앞,37.607105,127.0215,11290660
2873,ST-1210,서울특별시 성북구 길음로13길 22,길음8골어린이공원 옆,37.608978,127.020248,11290660
2874,ST-121,서울특별시 종로구 수송동 147,,37.572453,126.978668,11110615
2875,ST-1209,서울특별시 성북구 북악산로 870,고명중학교 앞,37.5972978007704,127.020246724514,11290580
2876,ST-1208,서울특별시 성북구 아리랑로 82,아리랑시네센터 앞,37.600288,127.013702,11290590
2877,ST-1207,서울특별시 성북구 동소문로 11,한성대7번출구 앞,37.589249,127.007378,11290525
2878,ST-1206,서울특별시 성북구 성북로21길 32,성북쉼터 앞,37.592617,126.997932,11290525
2879,ST-1205,서울특별시 노원구 화랑로 341,석계역5번출구 앞,37.61500552731744,127.06568946412851,11350560
2880,ST-1204,서울특별시 성북구 장위동 134-27,,37.617844,127.055,11290780
2881,ST-1203,서울특별시 성북구 월계로 28,삼성전자서비스 성북센터,37.610569,127.033508,11290715
2882,ST-1202,서울특별시 성북구 인촌로7길 24,용문2교 옆,37.586899,127.020752,11290600
2883,ST-1201,서울특별시 성북구 인촌로7길 120,돈암성당 옆,37.590382,127.017136,11290575
2884,ST-1200,서울특별시 성북구 보문로 192,성북3교 위,37.591251,127.014008,11290555
2885,ST-120,서울특별시 종로구 세종대로 지하172,광화문역 2번출구 앞,37.572113,126.977577,11110615
2886,ST-12,서울특별시 서대문구 연희로 6,516,37.558933,126.927116,11410585
2887,ST-1199,서울특별시 성동구 성수동1가 678-1,서울숲 관리사무소,37.542816,127.042084,11200650
2888,ST-1198,서울특별시 성동구 상왕십리동 350-1,왕십리교회옆,37.566261,127.023697,11200535
2889,ST-1197,서울특별시 성동구 하왕십리동 860-1,상왕십리역 1번출구,37.56461,127.029198,11200535
2890,ST-1195,서울특별시 성동구 고산자로 123,응봉동 3-10,37.55125,127.035103,11200580
2891,ST-1194,서울특별시 광진구 군자동 111-2,세종사이버대학교,37.553417,127.073196,11215730
